Date,Open,High,Low,Close,Volume,Market Cap,Return,Trend,Cum_Return
2015-10-06,240.36,246.93,240.14,246.06,27535100,3615828118,0.0236292536816706,1,0.8333954250801385
2015-10-07,246.17,246.68,242.59,242.97,22999200,3571170510,-0.0125579127042184,0,0.8103718053796689
2015-10-08,243.07,244.25,242.18,242.3,18515300,3562238314,-0.0027575420833847,0,0.8053796289397612
2015-10-09,242.5,244.23,242.12,243.93,17353100,3586932176,0.0067271976888154,1,0.8175247746069993
2015-10-10,243.74,245.32,243.07,244.94,15912700,3602763687,0.0041405321198704,1,0.8250502943149198
2015-10-11,244.74,247.24,244.15,247.05,16827300,3634686068,0.0086143545358048,1,0.8407719245958236
2015-10-12,246.88,247.45,245.18,245.31,17388300,3609927997,-0.0070431086824529,0,0.827807167871287
2015-10-13,245.2,250.24,243.76,249.51,28198500,3672589342,0.0171211935917818,1,0.8591014082408579
2015-10-14,249.49,254.27,248.9,251.99,27462600,3710065546,0.0099394813835118,1,0.8775799120781287
2015-10-15,252.11,255.96,252.05,254.32,25223500,3745440578,0.0092463986666135,1,0.8949407644736282
2015-10-16,254.3,266.14,253.93,262.87,35901500,3872283809,0.0336190625983015,1,0.9586468966545405
2015-10-17,262.75,273.58,262.37,270.64,43199600,3987684186,0.0295583368204814,1,1.016541241338246
2015-10-18,270.91,271.67,260.78,261.64,22434300,3856061829,-0.0332545078332841,0,0.9494821548320229
2015-10-19,261.86,264.82,260.95,263.44,25258800,3883581668,0.0068796820058094,1,0.9628939721332674
2015-10-20,263.57,270.83,263.23,269.46,30889800,3973292564,0.0228515031885818,1,1.007749049996319
2015-10-21,269.31,270.77,263.84,266.27,25637300,3927192474,-0.0118384917984116,0,0.983980329334669
2015-10-22,266.5,276.51,266.14,274.02,37808600,4042524308,0.0291057948698689,1,1.041725653826139
2015-10-23,273.65,278.68,273.54,276.5,29442500,4080023363,0.0090504342748705,1,1.0602041576634096
2015-10-24,276.5,281.71,276.5,281.65,25942400,4157184875,0.018625678119349,1,1.098576857164193
2015-10-25,281.45,294.06,281.45,283.68,45717100,4188180600,0.0072075270726079,1,1.1137024066761523
2015-10-26,283.63,285.3,280.51,285.3,32108800,4213260473,0.005710659898477,1,1.1257730422472725
2015-10-27,285.18,296.21,285.01,293.79,46331800,4339689442,0.0297581493165088,1,1.1890321138514763
2015-10-28,293.7,306.33,293.7,304.62,50808100,4500730950,0.0368630654549166,1,1.2697265479472981
2015-10-29,304.32,318.17,301.82,313.86,64495900,4638392428,0.0303328737443371,1,1.3385738767603534
2015-10-30,313.94,334.17,313.94,328.02,78305000,4849062146,0.0451156566622059,1,1.4440801728634773
2015-10-31,328.51,332.78,309.25,314.17,48598100,4645486246,-0.0422230351807815,0,1.340883689740012
2015-11-01,315.01,327.47,311.88,325.43,37001100,4813287206,0.0358404685361428,1,1.4247820579689088
2015-11-02,325.94,365.36,323.21,361.19,101918000,5343556482,0.1098853824171095,1,1.6912301616869683
2015-11-03,361.87,417.9,357.65,403.42,206162000,5969855535,0.1169190730640383,1,2.0058862975933907
2015-11-04,403.66,495.56,380.55,411.56,263900000,6092006971,0.0201774825244163,1,2.066537515833464
2015-11-05,408.08,447.56,374.58,386.35,151824992,5720251077,-0.0612547380697832,0,1.8786975635199212
2015-11-06,388.05,395.84,354.02,374.47,122687000,5545657295,-0.0307493205642551,0,1.7901795693317073
2015-11-07,374.27,390.59,372.43,386.48,56625100,5725035162,0.0320719950863888,1,1.8796661947694564
2015-11-08,384.28,389.89,368.7,373.37,51817600,5532072311,-0.0339215483336783,0,1.7819834587587247
2015-11-09,374.32,385.28,362.89,380.26,68224400,5635560843,0.0184535447411413,1,1.8333209149840441
2015-11-10,379.98,381.39,329.11,336.82,95797904,4993021697,-0.1142376268868669,0,1.5096490574473407
2015-11-11,339.82,340.58,301.0,311.08,107070000,4612831323,-0.0764206401045068,0,1.3178600700395426
2015-11-12,314.08,345.08,313.36,338.15,78477800,5015563456,0.087019416227337,1,1.5195589002310381
2015-11-13,338.5,340.91,326.08,336.75,52003000,4996160115,-0.0041401744787815,0,1.5091274867745148
2015-11-14,336.62,338.18,329.97,332.91,38612000,4940266781,-0.0114031180400889,0,1.4805156098651935
2015-11-15,333.05,334.66,317.49,320.17,44213100,4752464063,-0.0382686011234267,0,1.3855897474108287
2015-11-16,319.73,331.63,315.9,330.75,47980100,4911040461,0.0330449448730361,1,1.4644214291036999
2015-11-17,330.36,338.35,329.61,335.09,51001600,4976765824,0.013121693121693,1,1.496758810818923
2015-11-18,334.59,336.53,330.64,334.59,43783800,4970560298,-0.0014921364409561,0,1.4930333060130216
2015-11-19,334.68,335.33,325.27,326.15,45011100,4846272452,-0.0252249021190112,0,1.4301467848894083
2015-11-20,326.41,326.47,312.22,322.02,53152900,4786301542,-0.0126628851755327,0,1.3993741151926637
2015-11-21,322.09,328.16,319.6,326.93,28200500,4860628038,0.0152475001552698,1,1.4359585723866144
2015-11-22,326.98,327.01,321.26,324.54,23439400,4826466938,-0.0073104334261155,0,1.4181506594144069
2015-11-23,324.35,325.12,321.29,323.05,27478900,4805632296,-0.0045911135761386,0,1.407048655092821
2015-11-24,323.01,323.06,318.12,320.05,29362600,4762244474,-0.0092864881597275,0,1.3846956262574133
2015-11-25,320.05,329.13,316.77,328.21,41666900,4884886822,0.0254960162474613,1,1.4454958646897222
2015-11-26,328.3,366.76,328.23,352.68,106105000,5250750575,0.0745559245604949,1,1.6278220698905317
2015-11-27,351.86,363.59,347.87,358.04,55179100,5331719786,0.0151979131223771,1,1.6677594814097931
2015-11-28,357.14,359.54,352.17,357.38,36816600,5323252537,-0.0018433694559267,0,1.6628418150660034
2015-11-29,357.47,371.94,355.67,371.29,40409300,5531872177,0.0389221556886227,1,1.766485358766177
2015-11-30,371.44,382.36,370.38,377.32,71701600,5623195997,0.0162406744054512,1,1.8114149467253466
2015-12-01,377.41,378.93,356.56,362.49,60452200,5403653927,-0.0393035089579136,0,1.700916474182315
2015-12-02,361.85,362.23,349.46,359.19,54160500,5355891235,-0.0091036994123976,0,1.6763281424633663
2015-12-03,359.33,370.27,357.41,361.05,50714900,5384892776,0.0051783178819009,1,1.6901870203413192
2015-12-04,361.26,363.52,355.76,363.18,35784100,5418154665,0.0058994599085999,1,1.7060576708144586
2015-12-05,363.72,389.79,363.23,388.95,66282200,5804247032,0.0709565504708409,1,1.8980701885106108
2015-12-06,389.55,402.81,387.09,388.78,77762000,5803305524,-0.0004370741740583,0,1.8968035168766049
2015-12-07,389.98,399.97,385.41,395.54,63455800,5905560136,0.017387725706055,1,1.947172341852391
2015-12-08,395.75,415.56,389.95,415.56,57801400,6206381460,0.0506143500025282,1,2.0963415542806785
2015-12-09,414.44,423.12,406.29,417.56,90917200,6238015413,0.0048127827509865,1,2.111243573504283
2015-12-10,417.99,419.51,411.55,415.48,52138900,6209105142,-0.0049813200498131,0,2.0957454735117342
2015-12-11,415.28,451.94,415.28,451.94,110944000,6755795193,0.0877539231731971,1,2.367409283958056
2015-12-12,452.33,469.1,410.74,435.0,131969000,6504325267,-0.0374828517059786,0,2.2411891811341205
2015-12-13,431.66,441.68,426.27,433.76,55050600,6487293999,-0.0028505747126437,0,2.231949929215485
2015-12-14,433.27,447.14,430.46,444.18,130496000,6645395797,0.024022500922169,1,2.3095894493704683
2015-12-15,443.88,465.32,443.88,465.32,83121104,6963784692,0.0475933180242242,1,2.4671037925639743
2015-12-16,465.21,465.21,443.85,454.93,107944000,6810202753,-0.0223287200206309,0,2.389687802697346
2015-12-17,454.78,457.86,448.86,456.08,47978400,6829095335,0.0025278614292307,1,2.3982564637509185
2015-12-18,455.85,465.18,454.94,463.62,60220100,6943912954,0.0165321873355552,1,2.4544370762239103
2015-12-19,463.55,465.58,456.77,462.32,47892700,6926346391,-0.002804020534058,0,2.444750763728567
2015-12-20,462.23,462.64,434.34,442.68,75409400,6633988873,-0.0424813981657725,0,2.298412934952765
2015-12-21,442.84,444.73,427.31,438.64,77639696,6574990256,-0.0091262311376163,0,2.2683108561210825
2015-12-22,437.44,443.69,435.52,436.57,50840400,6545633139,-0.0047191318621192,0,2.252887266224651
2015-12-23,436.72,444.53,436.62,442.4,47161400,6634776277,0.0133541012895983,1,2.2963266522614596
2015-12-24,443.09,458.46,443.08,454.98,57157200,6825070740,0.0284358047016275,1,2.3900603531779363
2015-12-25,454.86,458.3,452.08,455.65,39078500,6836936569,0.001472592201855,1,2.395052529617844
2015-12-26,455.76,457.49,405.76,417.27,116166000,6262844602,-0.084231317897509,0,2.1090827807168613
2015-12-27,416.51,424.01,408.88,422.82,53591200,6348296234,0.0133007405277159,1,2.150435884062366
2015-12-28,423.34,429.77,418.48,422.28,49638600,6341733237,-0.0012771392081737,0,2.1464123388719925
2015-12-29,422.1,432.98,420.63,432.98,51596500,6504194854,0.0253386378706073,1,2.2261381417182804
2015-12-30,433.3,434.39,422.08,426.62,46889400,6410381455,-0.0146889001801469,0,2.178749720587216
2015-12-31,425.88,432.92,418.73,430.57,45996600,6471217491,0.0092588251840044,1,2.208181208553836
2016-01-01,430.72,436.25,427.52,434.33,36278900,6529299589,0.0087326102608169,1,2.2361970046942137
2016-01-02,434.62,436.06,431.87,433.44,30096600,6517390487,-0.0020491331476065,0,2.22956560613971
2016-01-03,433.58,433.74,424.71,430.01,39633800,6467429942,-0.0079134366925064,0,2.2040086431712274
2016-01-04,430.06,434.52,429.08,433.09,38477500,6515713340,0.0071626241250202,1,2.226957752775579
2016-01-05,433.07,434.18,429.68,431.96,34522600,6500393256,-0.0026091574499526,0,2.218538111914242
2016-01-06,431.86,431.86,426.34,429.11,34042500,6458942098,-0.0065978331326973,0,2.197302734520605
2016-01-07,430.01,458.77,429.08,458.05,87562200,6896279078,0.0674419146605764,1,2.412934952686171
2016-01-08,457.54,462.93,447.94,453.23,56993000,6825700454,-0.0105228686824582,0,2.3770210863572827
2016-01-09,453.38,454.64,446.89,447.61,32278000,6742767343,-0.0123998852679655,0,2.3351464123389523
2016-01-10,448.24,448.31,440.35,447.99,35995900,6750440386,0.0008489533299076,1,2.3379777959914367
2016-01-11,448.7,450.66,443.86,448.43,40450000,6758931030,0.0009821647804637,1,2.3412562402206296
2016-01-12,448.18,448.18,435.69,435.69,115607000,6568800100,-0.0284102312512544,0,2.246330377766265
2016-01-13,434.67,435.19,424.44,432.37,173888000,6520360056,-0.0076200968578575,0,2.221593025855081
2016-01-14,432.29,433.32,427.85,430.31,43945500,6490638885,-0.0047644378657168,0,2.206243946054768
2016-01-15,430.26,430.26,364.33,364.33,153351008,5496598039,-0.1533313192814482,0,1.714626331868034
2016-01-16,365.07,390.56,354.91,387.54,120352000,5848063566,0.0637059808415447,1,1.8875642649579718
2016-01-17,387.15,390.96,380.09,382.3,45319600,5770478451,-0.0135211849099448,0,1.8485209745921263
2016-01-18,381.73,388.1,376.67,387.17,54403900,5845656048,0.0127386868951084,1,1.8848073914016048
2016-01-19,387.03,387.73,378.97,380.15,46819800,5740934168,-0.0181315701113207,0,1.8325013039267506
2016-01-20,379.74,425.27,376.6,420.23,121720000,6347836794,0.1054320662896226,1,2.131137769167798
2016-01-21,419.63,422.88,406.3,410.26,68338000,6198658815,-0.0237251029198296,0,2.0568512033381268
2016-01-22,409.75,410.41,375.28,382.49,91546600,5780764155,-0.0676887827231511,0,1.849936666418369
2016-01-23,382.43,394.54,381.98,387.49,56247400,5858059876,0.0130722371826714,1,1.8871917144773818
2016-01-24,388.1,405.48,387.51,402.97,54824800,6093787908,0.0399494180494981,1,2.002533343268086
2016-01-25,402.32,402.32,388.55,391.73,59062400,5925345408,-0.0278928952527484,0,1.9187839952314247
2016-01-26,392.0,397.77,390.58,392.15,58147000,5933372928,0.001072167053838,1,1.9219134192683818
2016-01-27,392.44,396.84,391.78,394.97,47424400,5977545745,0.0071911258447023,1,1.9429252663736651
2016-01-28,395.15,395.5,379.73,380.29,59247900,5756710303,-0.0371673798009976,0,1.8335444452724032
2016-01-29,380.11,384.38,365.45,379.47,86125296,5745985821,-0.0021562491782586,0,1.8274346173907254
2016-01-30,378.86,380.92,376.49,378.26,30284400,5729296096,-0.0031886578649169,0,1.818418895760444
2016-01-31,378.29,380.35,367.83,368.77,37894300,5587253351,-0.0250885634219849,0,1.7477088145444375
2016-02-01,369.35,378.07,367.96,373.06,51656700,5653747618,0.0116332673482115,1,1.7796736457790705
2016-02-02,372.92,375.88,372.92,374.45,40378700,5676528707,0.0037259422076876,1,1.790030549139476
2016-02-03,374.65,374.95,368.05,369.95,45933400,5609971377,-0.0120176258512485,0,1.7565010058863644
2016-02-04,370.17,391.61,369.99,389.59,69285504,5909517630,0.0530882551696174,1,1.902838834662167
2016-02-05,388.9,391.09,385.57,386.55,43825000,5865136968,-0.007803075027593,0,1.8801877654422872
2016-02-06,386.59,386.63,372.39,376.52,49249300,5714879155,-0.0259474841547019,0,1.805454139035907
2016-02-07,376.51,380.87,374.9,376.62,37076300,5718023735,0.000265590141294,1,1.8061992399970874
2016-02-08,376.76,379.88,373.33,373.45,47671100,5671240831,-0.0084169720142318,0,1.7825795395276733
2016-02-09,373.42,377.25,372.9,376.03,55318500,5712106127,0.0069085553621635,1,1.8018031443261235
2016-02-10,376.15,385.48,375.78,381.65,85130896,5799042060,0.0149456160412733,1,1.843677818344454
2016-02-11,382.11,383.13,376.4,379.65,74375600,5770550973,-0.0052404035110703,0,1.8287757991208493
2016-02-12,379.69,384.95,379.6,384.26,67042800,5842238586,0.0121427630712498,1,1.8631249534312593
2016-02-13,384.64,391.86,384.64,391.86,61911700,5959279526,0.0197782751262167,1,1.9197526264809595
2016-02-14,392.93,407.23,392.93,407.23,74469800,6194711495,0.0392231919563108,1,2.034274644214365
2016-02-15,407.57,410.38,397.75,400.18,74070496,6089064891,-0.0173120840802495,0,1.9817450264511565
2016-02-16,401.43,408.95,401.43,407.49,73093104,6201590434,0.018266779949023,1,2.0362119067134334
2016-02-17,407.66,421.17,406.78,416.32,83193600,6337628174,0.0216692434170162,1,2.10200432158565
2016-02-18,416.57,426.0,415.64,422.37,76752600,6431547586,0.0145320906994619,1,2.1470829297370555
2016-02-19,422.73,423.1,417.6,420.79,55711300,6408881658,-0.0037407959845632,0,2.135310334550408
2016-02-20,421.6,441.98,421.6,437.16,93992096,6659985887,0.0389030157560779,1,2.2572833618956163
2016-02-21,437.77,448.05,429.08,438.8,89820704,6686294225,0.0037514868697958,1,2.2695030176589723
2016-02-22,438.99,439.05,432.92,437.75,85385200,6671673493,-0.0023928896991796,0,2.2616794575665797
2016-02-23,438.26,439.86,417.82,420.74,85244896,6413836323,-0.0388577955454025,0,2.1349377840698183
2016-02-24,420.96,425.55,413.91,424.95,67743696,6479395124,0.0100061795883443,1,2.166306534535507
2016-02-25,425.04,427.72,420.42,424.54,70798000,6474784226,-0.0009648193905164,0,2.1632516205946684
2016-02-26,424.63,432.15,421.62,432.15,61486000,6592327507,0.017925283836623,1,2.2199538037404856
2016-02-27,432.84,434.23,428.1,432.52,41893600,6599515471,0.0008561841953025,1,2.2227106772968526
2016-02-28,432.57,435.68,423.82,433.5,53033400,6615986322,0.0022657911772865,1,2.230012666716419
2016-02-29,433.44,441.51,431.69,437.7,60694700,6681444705,0.0096885813148788,1,2.2613069070859892
2016-03-01,437.92,439.65,432.32,435.12,74895800,6643686404,-0.0058944482522275,0,2.2420833022875386
2016-03-02,435.13,435.92,423.99,423.99,74955296,6475329604,-0.0255791505791506,0,2.1591535653081757
2016-03-03,423.91,425.37,419.41,421.65,100484000,6441066887,-0.0055189980895776,0,2.141718202816558
2016-03-04,421.84,425.18,410.94,410.94,90856096,6279024638,-0.0254002134471718,0,2.0619178898741524
2016-03-05,410.78,411.26,394.04,400.57,135384992,6122091567,-0.0252348274687302,0,1.9846509201997597
2016-03-06,400.52,411.91,395.78,407.71,91212496,6232667872,0.0178245999450781,1,2.03785112882803
2016-03-07,407.76,415.92,406.31,414.32,85762400,6335164892,0.0162125039856761,1,2.0871023023620454
2016-03-08,414.46,416.24,411.09,413.97,70311696,6331422309,-0.0008447576752268,0,2.0844944489979147
2016-03-09,413.89,416.03,411.61,414.86,70012304,6346735710,0.0021499142449936,1,2.0911258475524193
2016-03-10,414.74,417.51,413.25,417.13,81022896,6383105414,0.0054717254013401,1,2.108039639371211
2016-03-11,417.24,423.93,417.01,421.69,73969696,6454555816,0.0109318437897059,1,2.142016243201031
2016-03-12,421.61,421.8,410.09,411.62,92712896,6301963440,-0.0238801014963598,0,2.0669845764101793
2016-03-13,411.65,416.6,411.64,414.07,74322800,6340701565,0.0059520917350954,1,2.0852395499590957
2016-03-14,414.2,416.68,414.2,416.44,95259400,6378632901,0.0057236699108846,1,2.102898442739068
2016-03-15,416.39,418.13,414.98,416.83,66781700,6386304534,0.0009365094611468,1,2.1058043364876706
2016-03-16,416.89,417.69,415.91,417.01,65185800,6390672724,0.0004318307223567,1,2.107145518217795
2016-03-17,417.89,421.0,417.89,420.62,83528600,6447467967,0.0086568667418047,1,2.1340436629164024
2016-03-18,420.55,420.55,406.14,409.55,104940000,6279128504,-0.0263182920450762,0,2.0515609865137483
2016-03-19,409.27,410.98,407.23,410.44,58423000,6294271612,0.0021731168355512,1,2.0581923850682524
2016-03-20,410.4,414.63,410.4,413.76,45947900,6346546570,0.0080888802260987,1,2.082929736979437
2016-03-21,413.42,413.42,410.38,413.31,61655400,6341110984,-0.0010875870069605,0,2.079576782654126
2016-03-22,413.13,418.38,412.53,418.09,66813300,6416025151,0.0115651690014757,1,2.1151926085985417
2016-03-23,418.16,419.27,417.36,418.04,61444200,6416845742,-0.0001195914755195,0,2.1148200581179517
2016-03-24,418.42,418.68,415.49,416.39,68346704,6393094869,-0.0039469907185916,0,2.1025258922584773
2016-03-25,416.51,418.08,415.56,417.18,52560000,6406608048,0.0018972597804942,1,2.1084121898518013
2016-03-26,417.36,418.99,416.26,417.95,44650400,6420042696,0.0018457260654873,1,2.1141494672528895
2016-03-27,418.14,428.8,417.71,426.77,71229400,6557030843,0.0211030027515253,1,2.1798673720289883
2016-03-28,426.55,426.86,423.29,424.23,68522800,6519889575,-0.0059516835766336,0,2.1609418076150106
2016-03-29,424.3,426.2,412.68,416.52,75411504,6402954687,-0.018174103670179,0,2.1034945235080125
2016-03-30,416.83,416.83,412.5,414.82,66034100,6378356002,-0.0040814366657062,0,2.0908278071679485
2016-03-31,415.26,418.37,415.26,416.73,60215200,6409062819,0.0046044067306301,1,2.1050592355264914
2016-04-01,416.76,418.17,415.83,417.96,51235700,6429593619,0.0029515513641924,1,2.114223977349008
2016-04-02,418.42,422.08,418.42,420.87,45681200,6475857111,0.0069623887453345,1,2.1359064153193534
2016-04-03,421.17,421.58,419.7,420.9,38053700,6477828309,7.128091809827097e-05,1,2.1361299456077076
2016-04-04,421.3,422.34,419.6,421.44,50634300,6487898586,0.0012829650748396,1,2.140153490798081
2016-04-05,421.02,424.26,420.61,424.03,60718000,6529351750,0.0061455960516323,1,2.159451605692649
2016-04-06,424.28,424.53,422.73,423.41,59091000,6521491709,-0.0014621606961769,0,2.1548319797333324
2016-04-07,423.62,423.66,420.52,422.74,57858600,6512693215,-0.0015823905906804,0,2.1498398032934247
2016-04-08,422.91,425.36,419.64,420.35,63454700,6477294354,-0.0056535932251501,0,2.1320318903212168
2016-04-09,420.81,420.89,416.52,419.41,49792700,6464539022,-0.0022362317116688,0,2.1250279412861226
2016-04-10,419.59,422.43,419.26,421.56,73478600,6499536744,0.0051262487780452,1,2.141047611951498
2016-04-11,421.87,422.74,420.53,422.48,50747500,6515321585,0.0021823702438561,1,2.147902540794356
2016-04-12,422.84,427.28,422.84,425.19,70728800,6558651418,0.0064145048286308,1,2.1680947768423406
2016-04-13,425.63,426.66,422.92,423.73,69060400,6537929600,-0.0034337590253767,0,2.1572163028091094
2016-04-14,423.93,425.37,423.01,424.28,45281000,6548113819,0.0012979963656101,1,2.1613143580956007
2016-04-15,424.43,429.93,424.43,429.71,54801500,6633436610,0.0127981521636655,1,2.201773340287689
2016-04-16,429.58,432.63,428.98,430.57,39392800,6648182380,0.0020013497475042,1,2.2081812085538393
2016-04-17,430.64,431.37,426.08,427.4,52125900,6600878376,-0.0073623336507421,0,2.1845615080844247
2016-04-18,427.61,429.27,427.09,428.59,55670900,6620723761,0.0027842770238653,1,2.19342820952247
2016-04-19,428.7,436.02,428.1,435.51,52810500,6729223763,0.0161459670080963,1,2.244989196036144
2016-04-20,435.32,443.05,434.41,441.39,72890096,6821898724,0.0135014121374938,1,2.288801132553543
2016-04-21,441.42,450.55,440.95,449.42,68204704,6947795903,0.0181925281497088,1,2.348632739736318
2016-04-22,449.69,449.81,444.15,445.74,58804400,6892364370,-0.0081883316274309,0,2.321213024364884
2016-04-23,445.86,450.28,444.33,450.28,50485400,6964275296,0.0101853098218691,1,2.3550406080024677
2016-04-24,450.56,460.15,448.93,458.55,68198400,7093731211,0.0183663498267745,1,2.4166604574920756
2016-04-25,459.12,466.62,453.59,461.43,87091800,7139621427,0.0062806673209028,1,2.438119365174067
2016-04-26,461.65,467.96,461.62,466.09,78971904,7213507974,0.0100990399410527,1,2.472841069965067
2016-04-27,466.26,467.08,444.13,444.69,93564896,6883732526,-0.0459138792936986,0,2.3133894642724915
2016-04-28,445.04,449.55,436.65,449.01,74064704,6952183242,0.0097146326654522,1,2.3455778257954782
2016-04-29,449.41,455.38,446.02,455.1,49258500,7048201013,0.0135631723124207,1,2.390954474331356
2016-04-30,455.18,455.59,447.7,448.32,69322600,6944860514,-0.0148978246539223,0,2.3404366291633343
2016-05-01,448.48,452.48,447.93,451.88,40660100,7001712750,0.0079407566024267,1,2.366962223381351
2016-05-02,451.93,452.45,441.78,444.67,92127000,6891791430,-0.0159555634239177,0,2.313240444080255
2016-05-03,444.73,451.1,442.62,450.3,59366400,6980826502,0.0126610745046888,1,2.355189628194704
2016-05-04,450.18,450.38,445.63,446.72,50407300,6927161701,-0.0079502553852986,0,2.3285150137844512
2016-05-05,446.71,448.51,445.88,447.98,50440800,6948331748,0.0028205587392549,1,2.3379032858953224
2016-05-06,447.94,461.38,447.07,459.6,72796800,7130556704,0.0259386579758025,1,2.4244840175844686
2016-05-07,459.64,460.67,457.32,458.54,38364500,7115722136,-0.0023063533507398,0,2.4165859473959577
2016-05-08,458.43,459.42,455.98,458.55,40315000,7117822794,2.180834823573008e-05,1,2.4166604574920756
2016-05-09,458.21,462.48,456.53,460.48,55493100,7149827444,0.0042089194199106,1,2.431040906042855
2016-05-10,460.52,461.93,448.95,450.89,58956100,7002714977,-0.0208260945100765,0,2.3595857238656675
2016-05-11,450.86,454.58,450.86,452.73,50605200,7032699388,0.0040808179378564,1,2.373295581551385
2016-05-12,452.45,454.95,449.25,454.77,59849300,7065960832,0.0045059969518255,1,2.3884956411594622
2016-05-13,454.85,457.05,453.45,455.67,60845000,7081726955,0.0019790223629527,1,2.3952015498100847
2016-05-14,455.82,456.84,454.79,455.67,37209000,7083394303,0.0,0,2.3952015498100847
2016-05-15,455.76,458.69,455.46,457.57,28514000,7114461730,0.0041696842012859,1,2.4093584680725093
2016-05-16,457.59,458.2,452.95,454.16,59171500,7063120268,-0.0074524116528618,0,2.3839505252962625
2016-05-17,454.01,455.07,453.61,453.78,64100300,7058821457,-0.0008367095296812,0,2.3811191416437776
2016-05-18,453.69,456.0,453.3,454.62,86850096,7073564772,0.0018511172815021,1,2.387377989717692
2016-05-19,454.52,454.63,438.71,438.71,96027400,6827425412,-0.0349962606132594,0,2.268832426793913
2016-05-20,437.79,444.05,437.39,442.68,81987904,6890716750,0.0090492580520162,1,2.2984129349527698
2016-05-21,442.97,443.78,441.71,443.19,42762300,6900237725,0.0011520737327188,1,2.302212949854789
2016-05-22,443.22,443.43,439.04,439.32,39657600,6842082300,-0.0087321464834495,0,2.273377542657113
2016-05-23,439.35,444.35,438.82,444.15,50582500,6919346395,0.0109942638623325,1,2.309365919082119
2016-05-24,444.29,447.1,443.93,445.98,65783100,6949432035,0.0041202296521445,1,2.3230012666717177
2016-05-25,446.06,450.3,446.06,449.6,65231000,7007360094,0.0081169559173057,1,2.3499739214664435
2016-05-26,449.67,453.64,447.9,453.38,65203800,7067871184,0.0084074733096084,1,2.378138737799057
2016-05-27,453.52,478.15,453.52,473.46,164780992,7382558440,0.0442895584278089,1,2.5277550108040527
2016-05-28,473.03,533.47,472.7,530.04,181199008,8266477338,0.1195032315295907,1,2.9493331346398435
2016-05-29,527.48,553.96,512.18,526.23,148736992,8209050618,-0.0071881367443965,0,2.9209447880188764
2016-05-30,528.47,544.35,522.96,533.86,87958704,8330000111,0.0144993633962335,1,2.9777959913569303
2016-05-31,534.19,546.62,520.66,531.39,138450000,8293035755,-0.004626681152362,0,2.959391997615778
2016-06-01,531.11,543.08,525.64,536.92,86061800,8381321200,0.0104066693012665,1,3.0005960807690464
2016-06-02,536.52,540.35,533.08,537.97,60378200,8399598923,0.001955598599419,1,3.0084196408614394
2016-06-03,537.68,574.64,536.92,569.19,122020000,8889102698,0.0580329758164954,1,3.2410401609419166
2016-06-04,569.71,590.13,564.24,572.73,94925296,8945981422,0.0062193643598797,1,3.2674167349676972
2016-06-05,573.31,582.81,569.18,574.98,68874096,8983555643,0.0039285527211774,1,3.284181506594253
2016-06-06,574.6,586.47,574.6,585.54,72138896,9151021089,0.0183658562036939,1,3.3628641680948874
2016-06-07,585.45,590.26,567.51,576.6,107770000,9013335474,-0.0152679577825596,0,3.2962521421653728
2016-06-08,577.17,582.84,573.13,581.65,80265800,9094354021,0.0087582379465833,1,3.333879740704976
2016-06-09,582.2,582.2,570.95,574.63,71301000,8987040811,-0.0120691137281869,0,3.2815736532301223
2016-06-10,575.84,579.13,573.33,577.47,66991900,9033522014,0.0049423107042794,1,3.3027345205276424
2016-06-11,578.67,607.12,578.67,606.73,82357000,9493578714,0.0506692988380348,1,3.520751061768986
2016-06-12,609.68,684.84,607.04,672.78,277084992,10529624647,0.1088622616320273,1,4.012890246628547
2016-06-13,671.65,716.0,664.49,704.38,243295008,11026918233,0.0469692915960642,1,4.24834215036151
2016-06-14,704.5,704.5,662.8,685.56,186694000,10734585656,-0.0267185326102388,0,4.108114149467385
2016-06-15,685.68,696.3,672.56,694.47,99223800,10876756116,0.0129966742517066,1,4.1745026451085465
2016-06-16,696.52,773.72,696.52,766.31,271633984,12004751236,0.1034457931948102,1,4.709783175620444
2016-06-17,768.49,775.36,716.56,748.91,363320992,11734973407,-0.0227062155002544,0,4.5801356083750795
2016-06-18,748.76,777.99,733.93,756.23,252718000,11852610450,0.0097742051781923,1,4.634676998733475
2016-06-19,756.69,766.62,745.63,763.78,136184992,11974386667,0.0099837351070442,1,4.690932121302585
2016-06-20,763.93,764.08,732.73,737.23,174511008,11561085979,-0.0347613187043388,0,4.493107816109227
2016-06-21,735.88,735.88,639.07,666.65,309944000,10456853278,-0.0957367442996079,0,3.9672155577082
2016-06-22,665.91,678.67,587.48,596.12,266392992,9352374507,-0.1057976449411235,0,3.441695849787763
2016-06-23,597.44,629.33,558.14,623.98,253462000,9791649877,0.0467355565993423,1,3.649280977572583
2016-06-24,625.58,681.73,625.27,665.3,224316992,10442233719,0.0662200711561267,1,3.957156694732266
2016-06-25,665.28,691.73,646.56,665.12,126656000,10442165051,-0.0002705546370057,0,3.9558155130021424
2016-06-26,665.93,665.98,616.93,629.37,109225000,9883123077,-0.0537496993023814,0,3.6894419193802
2016-06-27,629.35,655.28,620.52,655.28,122134000,10292371661,0.0411681522792632,1,3.8824975784220044
2016-06-28,658.1,659.25,637.77,647.0,138384992,10164806261,-0.0126358198022219,0,3.8208032188362786
2016-06-29,644.12,644.68,628.28,639.89,142456000,10055423427,-0.0109891808346213,0,3.7678265404963627
